129.24,64
133.32,68
143.63,102
151.7,414
160.42,108
165.67,75
177.11,54
181.16,50
191.37,42
195.33,39
199.23,39
202.89,37
215.57,165
220.67,161
232.02,158
236.37,78
246.75,71
251.1,68
255.13,70
266.07,37
270.28,33
281.11,37
285.21,33
297.71,75
302.98,77
314.06,45
317.91,39
322.61,49
332.08,48
336.2,47
346.91,29
350.77,29
7.28,30
11.97,97
15.94,56
25.86,68
29.96,75
40.8,103
46.47,191
52.09,190
63.47,192
68.95,196
80.4,213
84.7,63
88.67,54
92.45,53
102.05,54
105.89,57
121.4,358
125.64,67
135.76,69
139.87,76
154.29,414
163.78,132
169.13,73
174.03,65
178.56,59
182.91,54
193.26,43
197.32,42
201.26,42
205.07,38
217.83,102
223.1,164
228.15,162
239.43,129
243.97,75
248.54,76
253.26,71
256.94,69
267.81,68
272.06,35
276.05,35
286.95,35
291.43,35
296.32,44
308.92,76
314.12,44
324.1,37
329.18,53
333.06,52
336.98,50
340.75,49
351.7,28
355.7,27
359.49,27
370.49,55
375.02,77
378.95,54
382.98,68
393.16,81
31.15,76
36.79,132
42.2,191
53.56,191
58.98,193
70.29,204
75.95,214
85.69,52
89.55,51
93.31,51
102.9,57
106.89,62
118.98,64
123.18,67
127.3,68
137.37,89
147.15,410
160.49,83
165.52,74
170.03,61
180.61,49
184.69,44
188.74,43
192.59,43
202.35,37
206.34,37
212.91,161
218.19,161
223.5,159
229.02,157
233.82,95
238.36,76
242.79,76
246.94,68
250.96,69
261.93,56
266.19,33
270.54,34
274.54,33
278.78,33
290.44,48
295.7,79
300.64,75
306.45,54
316.35,37
320.57,52
330.45,48
334.5,47
339.01,40
343.16,29
346.96,28
357.29,27
361.33,30
371.79,54
375.94,67
22.39,66
26.32,72
36.51,84
41.93,192
53.29,188
58.75,190
64.13,194
75.49,208
79.98,61
83.77,53
93.37,53
97.31,54
101.26,54
105.26,58
113.38,336
119.81,49
123.98,59
128.32,67
135.99,81
140.9,94
149.17,408
162.67,80
167.6,69
172.14,66
182.79,48
186.79,42
190.7,42
200.56,39
204.17,37
217.41,164
222.56,163
233.81,138
238.3,76
242.85,76
246.92,72
256.84,72
261.78,74
266.03,38
270.2,37
274.3,33
285.17,37
289.25,38
302.72,74
308.44,55
318.39,38
322.77,56
332.65,50
336.74,50
341.37,42
345.35,32
355.73,29
359.72,30
370.83,71
15.97,53
26.02,69
30.35,80
34.6,76
40.39,160
45.99,189
51.59,189
57.13,190
62.52,193
73.81,207
78.24,64
82.47,59
86.33,54
95.69,42
99.48,38
103.05,38
112.42,39
116.03,43
133.28,1
140.64,1
149.43,404
156.72,336
169.72,65
174.22,61
178.62,52
182.85,45
186.91,43
190.82,43
200.73,38
204.57,39
208.63,37
215.16,161
220.45,162
225.59,161
236.4,92
240.89,76
245.33,76
249.52,70
253.56,70
264.55,51
268.58,35
279.28,33
283.72,33
296.14,78
300.84,77
306.56,74
317.11,44
320.95,40
331.48,53
335.36,48
339.43,40
350.28,28
354.33,29
358.39,27
362.43,32
367.24,66
13.37,72
23.33,67
27.38,70
37.69,77
43.15,194
54.51,191
60.32,193
65.88,195
69.7,52
79.35,42
83.17,40
86.98,40
90.78,40
94.73,42
98.49,65
108.83,96
118.67,349
134.96,1
141.91,1
151.16,403
158.49,339
171.89,70
176.41,56
180.54,50
191.01,45
194.91,40
204.9,35
208.96,38
215.74,101
221.21,163
226.35,161
237.46,127
241.96,76
246.36,76
256.36,70
260.61,72
265.39,73
276.19,33
280.07,34
291.23,39
296.66,50
309.39,79
314.05,45
323.91,37
328.83,52
332.67,52
342.44,47
346.98,39
357.49,29
361.53,30
4.78,30
15.64,64
19.6,55
23.79,68
27.98,69
32.33,79
36.75,75
41.14,86
46.51,192
59.43,43
63.48,58
67.59,63
71.71,63
75.56,58
85.41,58
89.44,61
93.4,62
103.8,77
108.01,77
112.09,72
126.32,404
138.79,783
157.01,417
163.17,90
168.72,72
173.58,70
184.72,50
188.88,45
192.97,39
196.93,39
200.73,38
210.38,37
216.8,74
222.08,164
227.37,161
232.73,157
238.0,154
242.33,75
252.67,69
256.69,68
267.67,70
271.92,33
276.17,38
286.91,34
291.04,38
303.95,74
309.12,79
314.69,48
324.65,34
329.78,53
333.7,51
337.6,49
341.33,47
352.18,27
356.66,28
360.35,19
364.07,18
367.89,19
378.34,19
382.3,20
28.92,38
33.2,69
38.98,176
43.69,51
52.33,54
56.16,60
65.71,54
69.5,54
79.01,57
82.82,56
92.74,70
96.93,74
113.94,307
123.03,438
145.51,387
153.25,354
158.72,79
170.81,61
174.98,52
185.29,42
189.39,42
193.25,39
202.88,38
207.07,40
212.8,161
223.88,159
229.33,157
233.83,91
244.3,72
248.47,69
252.66,70
256.9,76
262.02,45
266.38,39
270.63,35
274.61,30
278.98,39
283.21,33
287.17,39
300.25,80
305.9,52
315.82,35
320.63,52
324.85,52
328.6,50
339.12,44
343.23,30
347.35,30
351.39,30
362.16,18
366.28,19
370.34,22
25.27,40
29.4,75
41.13,86
44.87,49
54.39,57
58.17,57
67.73,55
71.51,53
81.09,57
84.91,56
94.92,73
99.02,76
109.07,61
113.27,59
121.49,409
142.23,383
150.22,415
166.5,64
171.03,64
181.88,49
185.96,44
190.01,42
194.04,40
197.99,39
201.89,39
205.8,35
212.68,112
217.93,163
223.1,160
228.5,157
233.58,129
238.0,75
242.39,76
252.34,70
256.41,72
267.82,35
271.95,38
282.99,38
287.18,38
300.56,80
306.48,62
316.56,37
320.74,56
324.94,44
328.84,51
332.74,49
337.01,44
341.97,35
345.96,29
356.27,29
360.69,23
13.14,25
17.56,32
28.71,79
33.0,78
38.59,186
48.1,51
51.92,56
61.56,56
65.51,54
69.45,54
73.28,56
82.97,57
86.88,59
97.85,82
102.36,68
106.53,63
110.59,58
120.93,429
139.75,407
147.87,412
155.22,332
167.65,63
172.09,59
182.76,45
186.7,40
190.73,40
194.59,39
204.41,35
211.67,118
216.75,162
227.95,156
232.79,123
237.11,74
247.32,68
251.34,68
262.53,56
266.72,34
277.68,32
281.96,37
286.01,34
299.17,75
305.28,71
309.15,37
319.1,47
323.95,52
327.87,51
332.31,49
336.35,43
347.16,29
351.02,29
354.96,27
359.14,28
363.85,27
10.27,25
22.95,66
27.21,79
38.87,165
42.87,53
46.89,51
50.68,53
60.34,57
64.16,55
73.64,55
77.64,57
81.7,58
85.69,57
89.78,61
93.95,71
105.44,65
109.47,61
113.39,58
135.15,424
143.42,409
151.52,418
164.91,70
169.68,64
173.97,56
184.26,45
188.18,43
198.11,39
201.95,39
205.98,37
212.72,158
223.72,160
229.2,158
233.8,108
244.29,75
248.33,69
258.25,74
263.38,54
274.48,37
278.91,33
283.3,35
287.32,39
300.87,78
307.23,62
310.97,34
321.2,51
325.85,47
335.38,49
340.17,42
343.68,37
353.88,27
357.79,29
2.15,30
14.09,29
19.11,35
23.61,61
33.71,76
39.33,143
49.93,51
53.68,54
63.29,57
67.1,55
76.7,56
80.67,57
84.57,57
94.48,68
98.83,74
104.36,85
108.59,62
112.54,59
133.57,760
141.85,409
149.92,412
157.33,333
162.52,80
167.79,67
172.55,63
176.83,54
187.2,42
191.16,39
195.05,42
204.79,39
208.7,37
221.68,163
227.01,160
232.35,158
243.06,76
247.26,74
257.12,70
261.22,74
273.2,37
277.32,35
288.46,40
292.99,42
306.16,75
311.71,50
321.7,37
326.22,57
336.01,50
340.02,50
344.58,45
348.76,30
352.86,32
356.78,29
360.42,28
371.8,35
376.63,34
381.28,39
24.9,80
29.14,75
33.25,78
43.49,51
47.24,51
56.72,57
60.53,56
70.09,55
74.03,55
78.0,57
81.84,56
91.76,69
96.21,77
106.62,60
110.55,53
121.54,449
134.22,432
143.7,395
151.58,371
164.32,68
168.97,63
179.75,51
183.85,42
187.85,38
191.87,40
195.57,35
205.48,37
211.47,165
222.49,160
227.79,157
238.4,75
242.73,73
246.72,67
256.78,75
261.98,42
266.28,35
270.3,34
281.47,38
285.65,37
299.07,72
304.99,71
308.82,35
318.88,47
323.59,45
327.49,52
331.23,48
342.0,37
345.95,28
349.79,27
360.1,29
365.13,40
369.42,25
22.67,47
26.96,80
30.99,74
42.37,85
46.28,51
50.05,52
59.62,56
63.56,55
67.35,54
76.84,55
80.8,56
84.68,57
94.65,72
101.38,93
111.29,51
115.12,51
140.71,383
148.82,414
156.83,107
169.41,59
173.75,52
177.98,49
182.12,45
185.99,40
195.97,37
199.83,37
203.61,37
216.8,162
221.9,160
232.59,95
236.97,74
246.96,68
251.13,68
255.25,72
266.61,38
270.84,33
274.88,32
279.19,42
283.34,33
295.93,73
301.26,77
312.41,47
316.27,40
320.89,48
330.36,48
334.53,43
338.97,34
342.85,30
353.27,27
357.35,30
361.76,42
9.8,90
19.67,68
23.69,68
35.19,33
39.05,27
49.4,25
53.77,33
57.8,57
67.46,54
71.18,52
80.75,56
84.72,56
88.93,56
93.03,44
103.6,39
107.49,44
125.36,1
137.81,427
154.21,404
159.26,82
171.98,60
176.27,56
186.58,43
190.62,42
194.71,39
198.64,38
202.52,37
206.4,34
212.7,77
223.66,162
229.01,157
234.06,145
238.54,75
242.87,75
252.89,70
256.94,70
268.25,38
272.5,34
276.53,33
287.74,33
293.58,64
307.02,71
310.84,38
320.93,47
325.56,45
335.0,47
339.0,39
349.59,28
353.61,29
357.6,28
10.96,87
15.0,56
19.01,67
29.24,81
33.34,75
44.99,191
50.6,116
60.37,62
64.45,59
68.43,56
72.4,55
76.22,55
85.83,57
89.98,48
100.03,42
109.16,343
123.74,429
132.47,79
151.52,415
160.34,116
172.61,63
177.1,58
181.21,50
191.56,42
195.58,38
199.54,39
203.25,40
215.9,167
221.04,161
232.47,157
236.95,89
247.48,72
251.66,68
255.64,69
266.11,38
270.14,30
281.22,38
285.56,37
289.64,35
303.05,75
308.86,58
319.08,35
323.71,52
333.67,47
337.97,47
342.61,40
346.73,32
350.83,29
354.69,28
365.39,38
369.94,87
373.9,53
378.08,68
382.23,67
386.3,72
32.46,95
38.0,191
43.52,189
47.88,65
51.9,62
55.78,62
65.4,55
69.36,55
73.24,52
82.75,37
86.54,40
90.24,42
104.34,344
111.86,366
127.22,768
133.94,1
148.76,364
153.96,80
166.26,58
170.55,52
180.79,39
184.61,40
194.43,34
198.07,35
211.18,163
216.44,161
221.78,157
226.93,151
231.31,75
241.81,69
246.0,70
250.04,70
261.22,33
265.44,37
276.41,38
280.73,37
286.5,60
291.5,76
296.5,74
308.38,49
312.2,35
316.98,52
326.66,48
330.62,47
341.32,29
345.14,30
355.8,29
360.44,76
370.44,64
374.45,67
28.35,73
32.42,76
43.86,189
48.92,94
58.78,64
62.91,59
66.81,57
76.34,35
79.96,39
89.4,54
93.51,71
107.36,340
114.81,372
134.62,1
143.79,402
151.09,337
164.57,68
168.89,58
179.3,45
183.25,42
193.25,37
196.98,38
209.72,162
214.8,162
226.15,156
230.62,98
241.17,74
245.33,67
249.32,69
260.05,42
264.45,35
268.69,33
272.49,33
283.65,37
289.48,72
302.98,62
306.82,35
311.02,48
314.87,38
319.78,51
329.27,47
333.51,43
338.1,37
342.14,29
346.18,29
350.04,28
361.56,70
365.89,65
369.84,54
373.99,67
21.21,67
25.58,79
29.67,74
41.16,191
46.76,188
50.81,70
60.63,65
64.49,42
73.79,40
77.44,40
87.24,60
91.35,64
95.7,71
99.93,73
107.2,344
114.7,366
130.44,780
149.15,418
155.31,93
167.9,63
172.35,56
176.44,49
186.68,43
190.56,39
200.29,35
204.06,34
217.42,162
222.54,159
233.55,84
238.11,75
242.49,75
246.67,68
250.85,69
255.22,71
260.2,70
271.25,37
275.17,32
286.25,37
292.25,66
305.93,57
309.88,35
314.13,47
317.89,37
328.62,50
332.5,47
336.71,39
341.07,38
351.57,28
355.64,28
359.58,29
370.63,66
14.77,53
18.94,67
23.11,67
27.5,77
31.6,74
43.27,191
48.78,189
59.24,39
62.77,33
72.25,37
75.99,40
79.85,49
83.77,58
93.49,62
97.65,67
101.77,68
110.78,339
125.62,455
132.93,1
143.56,386
151.68,416
159.74,103
165.05,76
169.88,63
174.76,60
178.95,49
183.2,48
187.34,43
191.22,38
201.48,38
205.31,37
209.58,39
215.52,161
220.67,162
232.12,157
236.78,90
241.33,75
245.78,76
249.97,69
254.0,68
264.98,54
269.4,35
273.29,30
284.41,42
288.73,38
294.83,63
308.45,64
312.34,35
316.53,49
327.25,47
331.03,51
341.1,42
345.48,32
349.63,29
353.69,27
357.86,32
361.97,29
366.31,45
10.6,85
14.61,54
19.0,67
23.19,68
27.75,77
32.01,76
36.15,77
47.69,185
51.41,33
60.85,35
64.47,38
74.11,61
78.14,60
81.99,59
91.91,59
95.86,62
111.29,334
118.99,365
134.57,764
145.79,377
154.11,413
159.49,81
164.64,74
176.14,54
180.19,51
190.4,40
194.44,40
198.24,37
207.95,35
214.95,140
220.19,162
231.43,157
236.18,111
246.77,74
250.94,68
255.15,70
265.95,40
270.19,35
281.08,35
285.46,35
289.49,33
302.77,75
308.55,61
312.35,35
322.55,48
327.36,45
331.11,50
341.09,40
345.23,35
355.64,29
359.44,28
11.62,90
15.63,53
19.8,67
23.82,67
33.93,74
38.08,78
50.31,29
54.38,29
64.44,34
68.32,48
72.19,59
81.83,58
85.84,58
89.67,58
99.38,64
103.51,64
112.85,333
120.44,368
135.1,765
146.15,376
154.46,416
160.11,88
172.85,64
177.23,55
181.55,50
185.69,48
189.82,42
193.8,38
197.68,39
207.29,37
213.64,78
224.73,161
230.15,157
235.25,144
239.73,74
244.3,75
248.62,70
252.8,68
256.99,69
261.25,75
266.36,44
277.25,30
281.42,35
293.2,39
298.6,75
303.61,69
309.73,57
313.56,34
317.6,47
328.12,44
332.04,51
335.92,47
340.2,45
344.72,34
348.88,30
352.89,27
356.96,28
360.95,28
372.1,74
375.99,54
385.92,68
25.2,81
36.52,188
42.88,168
52.57,64
56.56,66
66.39,57
70.36,56
74.78,56
78.77,57
82.78,59
86.85,60
92.0,62
106.08,330
113.66,369
128.24,762
139.41,380
154.14,106
159.4,74
170.93,56
175.11,48
179.13,47
189.37,37
193.12,39
203.09,33
208.9,165
214.24,161
219.57,160
224.88,157
235.48,75
239.62,74
249.52,70
253.66,73
265.2,35
269.47,38
273.75,39
286.21,51
291.36,77
296.69,78
302.22,49
312.3,37
316.98,59
320.99,50
324.89,49
328.78,49
332.93,43
343.69,30
347.73,29
351.84,32
356.07,33
360.89,92
364.98,57
369.07,61
373.23,68
21.77,69
31.94,78
39.05,112
42.74,35
52.39,55
56.25,58
66.09,58
69.89,55
79.66,58
83.66,58
87.6,59
97.74,70
105.95,341
113.23,367
133.0,428
142.83,391
150.39,349
156.02,86
168.31,56
172.6,52
176.72,50
187.02,42
191.11,39
194.97,40
198.79,37
202.96,38
209.33,164
220.49,161
225.98,158
230.56,91
241.05,72
245.1,69
254.92,75
259.28,38
270.22,34
274.53,32
286.75,53
291.94,75
296.69,73
308.86,44
312.76,37
317.05,62
327.98,22
331.84,18
335.64,15
339.55,14
343.21,12
346.82,12
350.48,13
354.12,10
357.7,10
361.14,12
370.65,13
374.3,12
22.01,14
32.52,24
36.93,33
41.43,39
46.17,34
49.23,45
58.95,59
62.98,59
66.88,56
76.56,55
80.42,56
90.04,59
94.15,62
98.43,69
107.31,337
120.94,1
128.51,1
139.48,386
155.34,131
160.64,71
165.56,65
170.03,57
174.4,53
178.86,47
182.8,43
192.75,39
196.6,38
200.29,37
213.21,165
218.53,161
223.98,158
229.09,143
233.6,76
238.18,76
242.41,71
246.51,68
257.15,73
261.38,39
265.7,35
276.87,40
281.27,40
286.42,40
291.68,80
304.41,47
308.5,42
312.38,37
316.5,53
320.81,35
325.56,29
329.62,19
333.29,15
343.09,13
346.71,13
350.18,12
360.04,13
363.67,13
367.52,13
371.2,12
18.25,13
21.95,10
25.7,13
29.51,13
33.4,19
44.54,34
48.67,37
52.46,51
62.22,60
66.25,57
70.07,53
79.64,54
83.57,55
87.58,56
91.49,56
101.42,68
109.87,335
117.58,371
131.84,764
143.27,374
151.67,407
157.01,85
162.35,76
167.31,66
178.03,47
182.17,44
192.25,37
196.24,39
200.0,37
212.51,166
217.83,161
223.15,160
228.66,157
233.37,97
237.93,74
242.25,76
252.25,69
256.58,73
261.8,50
266.15,38
270.26,38
281.35,33
286.12,35
292.47,73
297.19,75
309.73,34
314.45,43
324.42,34
328.88,28
332.83,19
336.56,20
346.42,17
349.93,14
359.66,10
363.13,13
372.65,13
17.44,12
27.38,14
31.26,14
35.21,22
39.23,29
50.37,44
54.32,52
58.09,53
67.75,57
71.57,54
81.2,53
85.21,56
89.21,56
93.24,58
97.36,60
101.41,66
114.97,345
123.77,425
132.48,72
152.08,414
160.18,101
165.5,74
170.34,60
181.4,49
185.49,44
195.66,39
199.64,38
203.5,38
207.25,35
219.77,164
224.94,161
236.17,136
240.55,75
250.93,69
255.15,69
259.22,70
270.51,37
274.83,37
278.82,30
290.02,33
295.85,63
309.16,72
313.1,34
323.32,43
327.79,39
332.52,34
342.77,15
346.34,17
355.93,14
359.57,13
363.21,13
366.85,13
7.54,12
17.07,10
20.53,13
30.35,14
34.18,19
44.65,29
49.54,43
59.51,56
63.61,60
67.49,59
77.06,53
81.07,56
85.08,57
88.96,57
98.78,62
102.82,68
118.36,367
134.02,765
144.49,383
152.72,418
159.36,98
171.96,64
176.39,58
180.7,50
184.77,44
195.02,40
