261.56,131
264.38,133
267.19,128
270.0,134
278.44,138
284.06,145
286.88,140
289.69,151
295.31,119
303.75,71
309.38,59
312.19,65
315.0,71
317.81,71
320.62,77
326.25,80
331.88,93
334.69,268
337.5,264
343.12,262
348.75,261
351.56,267
354.38,266
357.19,265
0.0,276
2.81,319
5.62,290
11.25,302
14.06,493
19.69,244
22.5,241
25.31,241
28.12,293
30.94,293
33.75,255
36.56,322
42.19,57
56.25,24
59.06,136
61.88,199
64.69,199
67.5,197
73.12,197
75.94,180
78.75,177
81.56,190
146.25,73
149.06,94
154.69,92
157.5,97
165.94,94
168.75,94
171.56,91
177.19,86
182.81,83
185.62,88
191.25,109
196.88,111
202.5,116
205.31,125
210.94,135
213.75,145
216.56,155
222.19,159
225.0,157
227.81,157
230.62,158
233.44,149
236.25,147
239.06,143
241.88,139
244.69,135
250.31,132
253.12,126
258.75,128
264.38,136
267.19,133
270.0,131
272.81,137
275.62,131
281.25,133
284.06,134
289.69,140
292.5,147
295.31,102
